"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"11.01.2016 07:40:00";"2";"0";"13";"0,3";"8388608";"38588";"0,46";"0";"7";"28";"0";"0"
"11.01.2016 07:45:00";"2";"0";"14";"0,31";"8388608";"49493";"0,59";"0";"7";"28";"0";"0"
"11.01.2016 07:50:00";"2";"0";"13";"0,3";"8388608";"83047";"0,99";"0";"7";"28";"0";"0"
"11.01.2016 07:55:00";"2";"0";"14";"0,31";"8388608";"133379";"1,59";"0";"7";"28";"0";"0"
"11.01.2016 08:00:00";"2";"0";"13";"0,3";"8388608";"110730";"1,32";"0";"7";"28";"0";"0"
"11.01.2016 08:05:00";"2";"0";"22";"0,49";"8388608";"177838";"2,12";"0";"11";"28";"0";"1"
"11.01.2016 08:10:00";"2";"0";"22";"0,48";"8388608";"121635";"1,45";"0";"14";"28";"2";"1"
"11.01.2016 08:15:00";"2";"0";"19";"0,41";"8388608";"127507";"1,52";"0";"12";"28";"1";"19"
"11.01.2016 08:20:00";"2";"0";"22";"0,48";"8388608";"200488";"2,39";"0";"12";"28";"1";"1"
"11.01.2016 08:25:00";"2";"0";"20";"0,45";"8388608";"234042";"2,79";"0";"8";"28";"0";"1"
"11.01.2016 08:30:00";"2";"0";"17";"0,38";"8388608";"127507";"1,52";"0";"8";"28";"0";"0"
"11.01.2016 08:35:00";"2";"0";"22";"0,5";"8388608";"161061";"1,92";"0";"8";"28";"0";"3"
"11.01.2016 08:40:00";"2";"0";"20";"0,45";"8388608";"188744";"2,25";"0";"8";"28";"0";"1"
"11.01.2016 08:45:00";"2";"0";"17";"0,39";"8388608";"205521";"2,45";"0";"8";"28";"0";"0"
"11.01.2016 08:50:00";"2";"0";"21";"0,46";"8388608";"211393";"2,52";"0";"9";"28";"1";"1"
"11.01.2016 08:55:00";"2";"0";"20";"0,45";"8388608";"155189";"1,85";"0";"8";"28";"0";"1"
"11.01.2016 09:00:00";"2";"0";"17";"0,39";"8388608";"183711";"2,19";"0";"7";"28";"0";"0"
"11.01.2016 09:05:00";"2";"0";"22";"0,5";"8388608";"121635";"1,45";"0";"8";"28";"0";"2"
"11.01.2016 09:10:00";"2";"0";"20";"0,46";"8388608";"166933";"1,99";"0";"8";"28";"0";"1"
"11.01.2016 09:15:00";"2";"0";"17";"0,37";"8388608";"194616";"2,32";"0";"8";"28";"0";"0"
"11.01.2016 09:20:00";"2";"0";"20";"0,45";"8388608";"110730";"1,32";"0";"8";"28";"0";"1"
"11.01.2016 09:25:00";"2";"0";"21";"0,47";"8388608";"166933";"1,99";"0";"8";"28";"0";"1"
"11.01.2016 09:30:00";"2";"0";"17";"0,38";"8388608";"171966";"2,05";"0";"8";"28";"0";"0"
"11.01.2016 09:35:00";"2";"0";"22";"0,48";"8388608";"244947";"2,92";"0";"8";"28";"0";"1"
"11.01.2016 09:40:00";"2";"0";"20";"0,45";"8388608";"93952";"1,12";"0";"7";"28";"0";"1"
"11.01.2016 09:45:00";"2";"0";"17";"0,38";"8388608";"222298";"2,65";"0";"8";"28";"0";"0"
"11.01.2016 09:50:00";"2";"0";"21";"0,46";"8388608";"155189";"1,85";"0";"8";"28";"0";"1"
"11.01.2016 09:55:00";"2";"0";"21";"0,46";"8388608";"194616";"2,32";"0";"8";"28";"0";"1"
"11.01.2016 10:00:00";"2";"0";"17";"0,38";"8388608";"110730";"1,32";"0";"7";"28";"0";"0"
"11.01.2016 10:05:00";"2";"0";"22";"0,49";"8388608";"205521";"2,45";"0";"8";"28";"1";"3"
"11.01.2016 10:10:00";"2";"0";"20";"0,45";"8388608";"166933";"1,99";"0";"7";"28";"0";"1"
"11.01.2016 10:15:00";"2";"0";"17";"0,38";"8388608";"133379";"1,59";"0";"8";"28";"0";"0"
"11.01.2016 10:20:00";"2";"0";"20";"0,45";"8388608";"66270";"0,79";"0";"8";"28";"0";"1"
"11.01.2016 10:25:00";"2";"0";"21";"0,47";"8388608";"144284";"1,72";"0";"7";"28";"0";"1"
"11.01.2016 10:30:00";"2";"0";"17";"0,38";"8388608";"99824";"1,19";"0";"8";"28";"0";"0"
"11.01.2016 10:35:00";"2";"0";"22";"0,49";"8388608";"93952";"1,12";"0";"8";"28";"0";"2"
"11.01.2016 10:40:00";"2";"0";"21";"0,46";"8388608";"133379";"1,59";"0";"7";"28";"0";"1"
"11.01.2016 10:45:00";"2";"0";"17";"0,38";"8388608";"205521";"2,45";"0";"8";"28";"0";"0"
"11.01.2016 10:50:00";"2";"0";"20";"0,45";"8388608";"234042";"2,79";"0";"7";"28";"0";"1"
"11.01.2016 10:55:00";"2";"0";"21";"0,47";"8388608";"150156";"1,79";"0";"7";"28";"0";"1"
"11.01.2016 11:00:00";"2";"0";"18";"0,41";"8388608";"127507";"1,52";"0";"8";"28";"0";"13"
"11.01.2016 11:05:00";"2";"0";"23";"0,5";"8388608";"239075";"2,85";"0";"8";"28";"0";"2"
"11.01.2016 11:10:00";"2";"0";"21";"0,46";"8388608";"200488";"2,39";"0";"8";"28";"0";"1"
"11.01.2016 11:15:00";"2";"0";"17";"0,38";"8388608";"161061";"1,92";"0";"7";"28";"0";"0"
"11.01.2016 11:20:00";"2";"0";"21";"0,46";"8388608";"138412";"1,65";"0";"8";"28";"0";"1"
"11.01.2016 11:25:00";"2";"0";"21";"0,46";"8388608";"155189";"1,85";"0";"7";"28";"0";"1"
"11.01.2016 11:30:00";"2";"0";"17";"0,38";"8388608";"116602";"1,39";"0";"7";"28";"0";"0"
"11.01.2016 11:35:00";"2";"0";"22";"0,49";"8388608";"250819";"2,99";"0";"8";"28";"0";"2"
"11.01.2016 11:40:00";"2";"0";"20";"0,46";"8388608";"255853";"3,05";"0";"7";"28";"0";"1"
"11.01.2016 11:45:00";"2";"0";"17";"0,38";"8388608";"93952";"1,12";"0";"7";"28";"0";"0"
"11.01.2016 11:50:00";"2";"0";"22";"0,48";"8388608";"244947";"2,92";"0";"9";"28";"1";"12"
"11.01.2016 11:55:00";"2";"0";"21";"0,47";"8388608";"127507";"1,52";"0";"8";"28";"0";"1"
"11.01.2016 12:00:00";"2";"0";"17";"0,39";"8388608";"83047";"0,99";"0";"7";"28";"0";"0"
"11.01.2016 12:05:00";"2";"0";"22";"0,49";"8388608";"99824";"1,19";"0";"8";"28";"0";"2"
"11.01.2016 12:10:00";"2";"0";"21";"0,47";"8388608";"144284";"1,72";"0";"7";"28";"0";"1"
"11.01.2016 12:15:00";"2";"0";"17";"0,38";"8388608";"133379";"1,59";"0";"7";"28";"0";"0"
"11.01.2016 12:20:00";"2";"0";"20";"0,45";"8388608";"155189";"1,85";"0";"8";"28";"0";"1"
"11.01.2016 12:25:00";"2";"0";"21";"0,47";"8388608";"127507";"1,52";"0";"7";"28";"0";"1"
"11.01.2016 12:30:00";"2";"0";"17";"0,38";"8388608";"121635";"1,45";"0";"7";"28";"0";"0"
"11.01.2016 12:35:00";"2";"0";"22";"0,5";"8388608";"222298";"2,65";"0";"8";"28";"1";"4"
"11.01.2016 12:40:00";"2";"0";"20";"0,46";"8388608";"261725";"3,12";"0";"7";"28";"0";"1"
"11.01.2016 12:45:00";"2";"0";"17";"0,38";"8388608";"194616";"2,32";"0";"7";"28";"0";"0"
"11.01.2016 12:50:00";"2";"0";"21";"0,46";"8388608";"144284";"1,72";"0";"7";"28";"0";"1"
"11.01.2016 12:55:00";"2";"0";"21";"0,47";"8388608";"99824";"1,19";"0";"7";"28";"0";"1"
"11.01.2016 13:00:00";"2";"0";"17";"0,38";"8388608";"110730";"1,32";"0";"7";"28";"0";"0"
"11.01.2016 13:05:00";"2";"0";"22";"0,49";"8388608";"55365";"0,66";"0";"8";"28";"0";"2"
"11.01.2016 13:10:00";"2";"0";"20";"0,46";"8388608";"104858";"1,25";"0";"8";"28";"0";"1"
"11.01.2016 13:15:00";"2";"0";"17";"0,38";"8388608";"166933";"1,99";"0";"7";"28";"0";"0"
"11.01.2016 13:20:00";"2";"0";"20";"0,45";"8388608";"83047";"0,99";"0";"7";"28";"0";"1"
"11.01.2016 13:25:00";"2";"0";"21";"0,47";"8388608";"127507";"1,52";"0";"7";"28";"0";"1"
"11.01.2016 13:30:00";"2";"0";"16";"0,35";"8388608";"44460";"0,53";"0";"7";"28";"0";"0"
"11.01.2016 13:35:00";"2";"0";"23";"0,52";"8388608";"239075";"2,85";"0";"8";"28";"1";"9"
"11.01.2016 13:40:00";"2";"0";"21";"0,45";"8388608";"88919";"1,06";"0";"8";"28";"0";"1"
"11.01.2016 13:45:00";"2";"0";"17";"0,38";"8388608";"138412";"1,65";"0";"7";"28";"0";"0"
"11.01.2016 13:50:00";"2";"0";"21";"0,47";"8388608";"116602";"1,39";"0";"8";"28";"0";"1"
"11.01.2016 13:55:00";"2";"0";"21";"0,47";"8388608";"161061";"1,92";"0";"8";"28";"0";"1"
"11.01.2016 14:00:00";"2";"0";"17";"0,38";"8388608";"183711";"2,19";"0";"7";"28";"0";"0"
"11.01.2016 14:05:00";"2";"0";"24";"0,53";"8388608";"205521";"2,45";"0";"8";"28";"1";"11"
"11.01.2016 14:10:00";"2";"0";"20";"0,45";"8388608";"127507";"1,52";"0";"8";"28";"0";"1"
"11.01.2016 14:15:00";"2";"0";"17";"0,38";"8388608";"88080";"1,05";"0";"7";"28";"0";"0"
"11.01.2016 14:20:00";"2";"0";"20";"0,45";"8388608";"138412";"1,65";"0";"8";"28";"0";"1"
"11.01.2016 14:25:00";"2";"0";"21";"0,47";"8388608";"32716";"0,39";"0";"7";"28";"0";"1"
"11.01.2016 14:30:00";"2";"0";"17";"0,38";"8388608";"43621";"0,52";"0";"7";"28";"0";"0"
"11.01.2016 14:35:00";"2";"0";"22";"0,49";"8388608";"150156";"1,79";"0";"8";"28";"0";"2"
"11.01.2016 14:40:00";"2";"0";"21";"0,46";"8388608";"83047";"0,99";"0";"7";"28";"0";"1"
"11.01.2016 14:45:00";"2";"0";"17";"0,38";"8388608";"127507";"1,52";"0";"6";"28";"0";"0"
"11.01.2016 14:50:00";"2";"0";"21";"0,46";"8388608";"155189";"1,85";"0";"7";"28";"0";"1"
"11.01.2016 14:55:00";"2";"0";"21";"0,47";"8388608";"88080";"1,05";"0";"7";"28";"0";"1"
"11.01.2016 15:00:00";"2";"0";"17";"0,39";"8388608";"138412";"1,65";"0";"7";"28";"0";"0"
"11.01.2016 15:05:00";"2";"0";"22";"0,49";"8388608";"161061";"1,92";"0";"7";"28";"0";"1"
"11.01.2016 15:10:00";"2";"0";"20";"0,45";"8388608";"116602";"1,39";"0";"7";"28";"0";"1"
"11.01.2016 15:15:00";"2";"0";"17";"0,37";"8388608";"43621";"0,52";"0";"8";"28";"0";"0"
"11.01.2016 15:20:00";"2";"0";"20";"0,45";"8388608";"77175";"0,92";"0";"7";"28";"0";"1"
"11.01.2016 15:25:00";"2";"0";"21";"0,47";"8388608";"144284";"1,72";"0";"7";"28";"0";"1"
"11.01.2016 15:30:00";"2";"0";"17";"0,38";"8388608";"110730";"1,32";"0";"7";"28";"0";"0"
"11.01.2016 15:35:00";"2";"0";"22";"0,49";"8388608";"144284";"1,72";"0";"7";"28";"0";"1"
"11.01.2016 15:40:00";"2";"0";"21";"0,46";"8388608";"10905";"0,13";"0";"7";"28";"0";"1"
"11.01.2016 15:45:00";"2";"0";"17";"0,38";"8388608";"110730";"1,32";"0";"7";"28";"0";"0"
"11.01.2016 15:50:00";"2";"0";"21";"0,46";"8388608";"127507";"1,52";"0";"7";"28";"0";"1"
"11.01.2016 15:55:00";"2";"0";"21";"0,47";"8388608";"72142";"0,86";"0";"7";"28";"0";"1"
"11.01.2016 16:00:00";"2";"0";"17";"0,38";"8388608";"133379";"1,59";"0";"6";"28";"0";"0"
"11.01.2016 16:05:00";"2";"0";"22";"0,48";"8388608";"138412";"1,65";"0";"7";"28";"0";"1"
"11.01.2016 16:10:00";"2";"0";"20";"0,46";"8388608";"177838";"2,12";"0";"6";"28";"0";"1"
"11.01.2016 16:15:00";"2";"0";"17";"0,38";"8388608";"161061";"1,92";"0";"6";"28";"0";"0"
"11.01.2016 16:20:00";"2";"0";"20";"0,45";"8388608";"228170";"2,72";"0";"7";"28";"0";"1"
"11.01.2016 16:25:00";"2";"0";"21";"0,47";"8388608";"222298";"2,65";"0";"7";"28";"0";"1"
"11.01.2016 16:30:00";"2";"0";"17";"0,38";"8388608";"250819";"2,99";"0";"7";"28";"0";"0"
"11.01.2016 16:35:00";"2";"0";"22";"0,49";"8388608";"133379";"1,59";"0";"6";"28";"1";"4"
"11.01.2016 16:40:00";"2";"0";"21";"0,46";"8388608";"177838";"2,12";"0";"6";"28";"0";"1"
"11.01.2016 16:45:00";"2";"0";"17";"0,38";"8388608";"317928";"3,79";"0";"5";"28";"0";"0"
"11.01.2016 16:50:00";"2";"0";"20";"0,45";"8388608";"278502";"3,32";"0";"6";"28";"0";"1"
"11.01.2016 16:55:00";"2";"0";"21";"0,47";"8388608";"244947";"2,92";"0";"6";"28";"0";"1"
"11.01.2016 17:00:00";"2";"0";"17";"0,38";"8388608";"127507";"1,52";"0";"6";"28";"0";"0"
"11.01.2016 17:05:00";"2";"0";"22";"0,49";"8388608";"93952";"1,12";"0";"6";"28";"0";"1"
"11.01.2016 17:10:00";"2";"0";"20";"0,45";"8388608";"104858";"1,25";"0";"6";"28";"0";"1"
"11.01.2016 17:15:00";"2";"0";"17";"0,38";"8388608";"127507";"1,52";"0";"6";"28";"0";"0"
"11.01.2016 17:20:00";"2";"0";"20";"0,45";"8388608";"104858";"1,25";"0";"7";"28";"0";"1"
"11.01.2016 17:25:00";"2";"0";"21";"0,47";"8388608";"194616";"2,32";"0";"6";"28";"0";"1"
"11.01.2016 17:30:00";"2";"0";"17";"0,38";"8388608";"138412";"1,65";"0";"6";"28";"0";"0"
"11.01.2016 17:35:00";"2";"0";"22";"0,48";"8388608";"155189";"1,85";"0";"6";"28";"0";"2"
"11.01.2016 17:40:00";"2";"0";"20";"0,45";"8388608";"66270";"0,79";"0";"6";"28";"0";"1"
"11.01.2016 17:45:00";"2";"0";"17";"0,38";"8388608";"104858";"1,25";"0";"6";"28";"0";"0"
"11.01.2016 17:50:00";"2";"0";"21";"0,46";"8388608";"166933";"1,99";"0";"8";"28";"0";"1"
"11.01.2016 17:55:00";"2";"0";"21";"0,47";"8388608";"200488";"2,39";"0";"8";"28";"0";"1"
"11.01.2016 18:00:00";"2";"0";"17";"0,38";"8388608";"278502";"3,32";"0";"7";"28";"0";"0"
"11.01.2016 18:05:00";"2";"0";"18";"0,41";"8388608";"267597";"3,19";"0";"8";"28";"0";"1"
"11.01.2016 18:10:00";"2";"0";"13";"0,3";"8388608";"77175";"0,92";"0";"7";"28";"0";"0"
"11.01.2016 18:15:00";"2";"0";"13";"0,3";"8388608";"60398";"0,72";"0";"7";"28";"0";"0"
"11.01.2016 18:20:00";"2";"0";"13";"0,3";"8388608";"99824";"1,19";"0";"7";"28";"0";"0"
"11.01.2016 18:25:00";"2";"0";"14";"0,31";"8388608";"116602";"1,39";"0";"7";"28";"0";"0"
"11.01.2016 18:30:00";"2";"0";"14";"0,31";"8388608";"99824";"1,19";"0";"7";"28";"0";"0"
"11.01.2016 18:35:00";"2";"0";"15";"0,33";"8388608";"116602";"1,39";"0";"8";"28";"0";"0"
"11.01.2016 18:40:00";"2";"0";"13";"0,3";"8388608";"93952";"1,12";"0";"7";"28";"0";"0"
"11.01.2016 18:45:00";"2";"0";"13";"0,3";"8388608";"99824";"1,19";"0";"7";"28";"0";"0"
"11.01.2016 18:50:00";"2";"0";"13";"0,3";"8388608";"60398";"0,72";"0";"7";"28";"0";"0"
"11.01.2016 18:55:00";"2";"0";"14";"0,31";"8388608";"55365";"0,66";"0";"7";"28";"0";"0"
"11.01.2016 19:00:00";"2";"0";"14";"0,31";"8388608";"83047";"0,99";"0";"6";"28";"0";"0"
"11.01.2016 19:05:00";"2";"0";"15";"0,33";"8388608";"150156";"1,79";"0";"7";"28";"0";"0"
"11.01.2016 19:10:00";"2";"0";"13";"0,3";"8388608";"55365";"0,66";"0";"7";"28";"0";"0"
"11.01.2016 19:15:00";"2";"0";"13";"0,3";"8388608";"15938";"0,19";"0";"7";"28";"0";"0"
"11.01.2016 19:20:00";"2";"0";"13";"0,3";"8388608";"27682";"0,33";"0";"7";"28";"0";"0"
"11.01.2016 19:25:00";"2";"0";"14";"0,31";"8388608";"150156";"1,79";"0";"7";"28";"0";"0"
"11.01.2016 19:30:00";"2";"0";"13";"0,31";"8388608";"93952";"1,12";"0";"7";"28";"0";"0"
"11.01.2016 19:35:00";"2";"0";"15";"0,33";"8388608";"83047";"0,99";"0";"7";"28";"0";"1"
"11.01.2016 19:40:00";"2";"0";"13";"0,3";"8388608";"66270";"0,79";"0";"7";"28";"0";"0"
"11.01.2016 19:45:00";"2";"0";"13";"0,3";"8388608";"15938";"0,19";"0";"7";"28";"0";"0"
"11.01.2016 19:50:00";"2";"0";"13";"0,3";"8388608";"38588";"0,46";"0";"7";"28";"0";"0"
"11.01.2016 19:55:00";"2";"0";"14";"0,31";"8388608";"110730";"1,32";"0";"7";"28";"0";"0"
"11.01.2016 20:00:00";"2";"0";"13";"0,3";"8388608";"150156";"1,79";"0";"7";"28";"0";"0"
"11.01.2016 20:05:00";"2";"0";"15";"0,33";"8388608";"183711";"2,19";"0";"8";"28";"0";"0"
"11.01.2016 20:10:00";"2";"0";"13";"0,3";"8388608";"116602";"1,39";"0";"8";"28";"0";"0"
"11.01.2016 20:15:00";"2";"0";"13";"0,3";"8388608";"83047";"0,99";"0";"7";"28";"0";"0"
"11.01.2016 20:20:00";"2";"0";"13";"0,3";"8388608";"150156";"1,79";"0";"7";"28";"0";"0"
"11.01.2016 20:25:00";"2";"0";"14";"0,31";"8388608";"32716";"0,39";"0";"7";"28";"0";"0"
"11.01.2016 20:30:00";"2";"0";"14";"0,31";"8388608";"49493";"0,59";"0";"7";"28";"0";"0"
"11.01.2016 20:35:00";"2";"0";"15";"0,33";"8388608";"66270";"0,79";"0";"7";"28";"0";"1"
"11.01.2016 20:40:00";"2";"0";"13";"0,3";"8388608";"66270";"0,79";"0";"6";"28";"0";"0"
"11.01.2016 20:45:00";"2";"0";"13";"0,3";"8388608";"99824";"1,19";"0";"7";"28";"0";"0"
"11.01.2016 20:50:00";"2";"0";"13";"0,3";"8388608";"116602";"1,39";"0";"7";"28";"0";"0"
"11.01.2016 20:55:00";"2";"0";"14";"0,31";"8388608";"99824";"1,19";"0";"7";"28";"0";"0"
"11.01.2016 21:00:00";"2";"0";"13";"0,3";"8388608";"55365";"0,66";"0";"7";"28";"0";"0"
"11.01.2016 21:05:00";"2";"0";"15";"0,34";"8388608";"166933";"1,99";"0";"7";"28";"0";"3"
"11.01.2016 21:10:00";"2";"0";"13";"0,3";"8388608";"116602";"1,39";"0";"7";"28";"0";"0"
"11.01.2016 21:15:00";"2";"0";"13";"0,3";"8388608";"49493";"0,59";"0";"8";"28";"0";"0"
"11.01.2016 21:20:00";"2";"0";"13";"0,3";"8388608";"133379";"1,59";"0";"7";"28";"0";"0"
"11.01.2016 21:25:00";"2";"0";"14";"0,31";"8388608";"83047";"0,99";"0";"7";"28";"0";"0"
"11.01.2016 21:30:00";"2";"0";"13";"0,31";"8388608";"99824";"1,19";"0";"7";"28";"0";"0"
"11.01.2016 21:35:00";"2";"0";"15";"0,34";"8388608";"183711";"2,19";"0";"8";"28";"0";"2"
"11.01.2016 21:40:00";"2";"0";"13";"0,3";"8388608";"200488";"2,39";"0";"6";"28";"0";"0"
"11.01.2016 21:45:00";"2";"0";"13";"0,3";"8388608";"88919";"1,06";"0";"7";"28";"0";"0"
"11.01.2016 21:50:00";"2";"0";"13";"0,3";"8388608";"116602";"1,39";"0";"7";"28";"0";"0"
"11.01.2016 21:55:00";"2";"0";"14";"0,31";"8388608";"127507";"1,52";"0";"7";"28";"0";"0"
"11.01.2016 22:00:00";"2";"0";"13";"0,3";"8388608";"116602";"1,39";"0";"7";"28";"0";"0"
"11.01.2016 22:05:00";"2";"0";"15";"0,34";"8388608";"49493";"0,59";"0";"8";"28";"0";"2"
"11.01.2016 22:10:00";"2";"0";"13";"0,3";"8388608";"66270";"0,79";"0";"6";"28";"0";"0"
"11.01.2016 22:15:00";"2";"0";"13";"0,3";"8388608";"83047";"0,99";"0";"7";"28";"0";"0"
"11.01.2016 22:20:00";"2";"0";"13";"0,3";"8388608";"116602";"1,39";"0";"7";"28";"0";"0"
"11.01.2016 22:25:00";"2";"0";"14";"0,31";"8388608";"83047";"0,99";"0";"7";"28";"0";"0"
"11.01.2016 22:30:00";"2";"0";"13";"0,3";"8388608";"44460";"0,53";"0";"7";"28";"0";"0"
"11.01.2016 22:35:00";"2";"0";"15";"0,33";"8388608";"222298";"2,65";"0";"7";"28";"0";"0"
"11.01.2016 22:40:00";"2";"0";"13";"0,3";"8388608";"116602";"1,39";"0";"6";"28";"0";"0"
"11.01.2016 22:45:00";"2";"0";"13";"0,3";"8388608";"60398";"0,72";"0";"7";"28";"0";"0"
"11.01.2016 22:50:00";"2";"0";"13";"0,3";"8388608";"155189";"1,85";"0";"7";"28";"0";"0"
"11.01.2016 22:55:00";"2";"0";"14";"0,31";"8388608";"66270";"0,79";"0";"7";"28";"0";"0"
"11.01.2016 23:00:00";"2";"0";"13";"0,3";"8388608";"15938";"0,19";"0";"7";"28";"0";"0"
"11.01.2016 23:05:00";"2";"0";"15";"0,33";"8388608";"66270";"0,79";"0";"7";"28";"0";"0"
"11.01.2016 23:10:00";"2";"0";"13";"0,3";"8388608";"66270";"0,79";"0";"7";"28";"0";"0"
"11.01.2016 23:15:00";"2";"0";"13";"0,3";"8388608";"60398";"0,72";"0";"7";"28";"0";"0"
"11.01.2016 23:20:00";"2";"0";"13";"0,3";"8388608";"133379";"1,59";"0";"7";"28";"0";"0"
"11.01.2016 23:25:00";"2";"0";"13";"0,31";"8388608";"250819";"2,99";"0";"7";"28";"0";"0"
"11.01.2016 23:30:00";"2";"0";"13";"0,3";"8388608";"133379";"1,59";"0";"7";"28";"0";"0"
"11.01.2016 23:35:00";"2";"0";"15";"0,33";"8388608";"49493";"0,59";"0";"8";"28";"0";"1"
"11.01.2016 23:40:00";"2";"0";"13";"0,3";"8388608";"32716";"0,39";"0";"7";"28";"0";"0"
"11.01.2016 23:45:00";"2";"0";"13";"0,3";"8388608";"66270";"0,79";"0";"7";"28";"0";"0"
"11.01.2016 23:50:00";"2";"0";"13";"0,3";"8388608";"133379";"1,59";"0";"7";"28";"0";"0"
"11.01.2016 23:55:00";"2";"0";"14";"0,31";"8388608";"66270";"0,79";"0";"9";"28";"0";"0"
"12.01.2016 00:00:00";"2";"0";"13";"0,3";"8388608";"77175";"0,92";"0";"6";"28";"0";"0"
"12.01.2016 00:05:00";"2";"0";"15";"0,33";"8388608";"116602";"1,39";"0";"8";"28";"0";"0"
"12.01.2016 00:10:00";"2";"0";"15";"0,33";"8388608";"49493";"0,59";"0";"7";"28";"0";"0"
"12.01.2016 00:15:00";"2";"0";"13";"0,3";"8388608";"66270";"0,79";"0";"7";"28";"0";"0"
"12.01.2016 00:20:00";"2";"0";"149";"3,27";"8388608";"2012427";"23,99";"0";"10";"28";"50";"2330"
"12.01.2016 00:25:00";"2";"0";"14";"0,31";"8388608";"1681916";"20,05";"0";"7";"28";"0";"0"
"12.01.2016 00:30:00";"2";"0";"13";"0,3";"8388608";"412720";"4,92";"0";"7";"28";"0";"0"
"12.01.2016 00:35:00";"2";"0";"13";"0,3";"8388608";"155189";"1,85";"0";"7";"28";"0";"0"
"12.01.2016 00:40:00";"2";"0";"13";"0,3";"8388608";"116602";"1,39";"0";"7";"28";"0";"0"
"12.01.2016 00:45:00";"2";"0";"13";"0,3";"8388608";"27682";"0,33";"0";"7";"28";"0";"0"
"12.01.2016 00:50:00";"2";"0";"13";"0,29";"8388608";"93952";"1,12";"0";"7";"28";"0";"0"
"12.01.2016 00:55:00";"2";"0";"14";"0,31";"8388608";"83047";"0,99";"0";"7";"28";"0";"0"
"12.01.2016 01:00:00";"2";"0";"13";"0,3";"8388608";"43621";"0,52";"0";"6";"28";"0";"0"
"12.01.2016 01:05:00";"2";"0";"14";"0,33";"8388608";"0";"0";"0";"8";"28";"0";"0"
"12.01.2016 01:10:00";"2";"0";"13";"0,3";"8388608";"0";"0";"0";"7";"28";"0";"0"
"12.01.2016 01:15:00";"2";"0";"13";"0,3";"8388608";"32716";"0,39";"0";"7";"28";"0";"0"
"12.01.2016 01:20:00";"2";"0";"13";"0,29";"8388608";"55365";"0,66";"0";"7";"28";"0";"0"
"12.01.2016 01:25:00";"2";"0";"13";"0,3";"8388608";"177838";"2,12";"0";"7";"28";"0";"0"
"12.01.2016 01:30:00";"2";"0";"13";"0,3";"8388608";"155189";"1,85";"0";"6";"28";"0";"0"
"12.01.2016 01:35:00";"2";"0";"15";"0,33";"8388608";"211393";"2,52";"0";"7";"28";"0";"2"
"12.01.2016 01:40:00";"2";"0";"13";"0,3";"8388608";"222298";"2,65";"0";"7";"28";"0";"0"
"12.01.2016 01:45:00";"2";"0";"13";"0,3";"8388608";"83047";"0,99";"0";"7";"28";"0";"0"
"12.01.2016 01:50:00";"2";"0";"13";"0,29";"8388608";"77175";"0,92";"0";"7";"28";"0";"0"
"12.01.2016 01:55:00";"2";"0";"14";"0,31";"8388608";"77175";"0,92";"0";"8";"28";"0";"0"
"12.01.2016 02:00:00";"2";"0";"13";"0,3";"8388608";"127507";"1,52";"0";"7";"28";"0";"0"
"12.01.2016 02:05:00";"2";"0";"15";"0,34";"8388608";"66270";"0,79";"0";"7";"28";"0";"1"
"12.01.2016 02:10:00";"2";"0";"13";"0,29";"8388608";"27682";"0,33";"0";"7";"28";"0";"0"
"12.01.2016 02:15:00";"2";"0";"13";"0,3";"8388608";"72142";"0,86";"0";"7";"28";"0";"0"
"12.01.2016 02:20:00";"2";"0";"13";"0,3";"8388608";"99824";"1,19";"0";"7";"28";"0";"0"
"12.01.2016 02:25:00";"2";"0";"13";"0,31";"8388608";"104858";"1,25";"0";"7";"28";"0";"0"
"12.01.2016 02:30:00";"2";"0";"13";"0,3";"8388608";"93952";"1,12";"0";"7";"28";"0";"0"
"12.01.2016 02:35:00";"2";"0";"15";"0,33";"8388608";"188744";"2,25";"0";"7";"28";"0";"0"
"12.01.2016 02:40:00";"2";"0";"13";"0,3";"8388608";"66270";"0,79";"0";"8";"28";"0";"0"
"12.01.2016 02:45:00";"2";"0";"13";"0,3";"8388608";"121635";"1,45";"0";"7";"28";"0";"0"
"12.01.2016 02:50:00";"2";"0";"13";"0,29";"8388608";"77175";"0,92";"0";"7";"28";"0";"0"
"12.01.2016 02:55:00";"2";"0";"13";"0,3";"8388608";"110730";"1,32";"0";"8";"28";"0";"0"
"12.01.2016 03:00:00";"2";"0";"13";"0,29";"8388608";"116602";"1,39";"0";"7";"28";"0";"0"
"12.01.2016 03:05:00";"2";"0";"15";"0,34";"8388608";"144284";"1,72";"0";"8";"28";"0";"2"
"12.01.2016 03:10:00";"2";"0";"13";"0,29";"8388608";"27682";"0,33";"0";"7";"28";"0";"0"
"12.01.2016 03:15:00";"2";"0";"13";"0,3";"8388608";"38588";"0,46";"0";"7";"28";"0";"0"
"12.01.2016 03:20:00";"2";"0";"13";"0,29";"8388608";"66270";"0,79";"0";"8";"28";"0";"0"
"12.01.2016 03:25:00";"2";"0";"17";"0,37";"8388608";"211393";"2,52";"0";"34";"28";"0";"0"
